City_Name,Year_T,Unempl_Rate,Prop_in_Sec_Ind,Pop_Density,GRP,GRP_Growth,Prop_of_Sci_Exp,Prop_of_Edu_Exp,Num_of_School,Avg_Income,Net_Flow_T+1
Ganzhou,2014,0.028,0.435,241.9,18435921,0.1,0.011,0.203,8,45112.52,-0.0046
Putian,2014,0.009,0.723,825.97,15020721,0.111,0.022,0.302,2,50931.45,-0.004
Sanming,2014,0.015,0.386,123.67,16212064,0.096,0.02,0.21,3,53154.93,-0.0115
Quanzhou,2014,0.007,0.79,650.22,57333576,0.101,0.022,0.219,18,48963.02,-0.0034
Zhangzhou,2014,0.012,0.59,386.19,25063612,0.113,0.016,0.189,7,52038.64,-0.0025
Nanping,2014,0.026,0.332,121.46,12325593,0.096,0.01,0.19,4,49828.88,-0.0062
Ji'an,2014,0.025,0.469,208.33,12421109,0.102,0.021,0.218,2,43168.62,-0.0034
Longyan,2014,0.024,0.405,161.12,16212107,0.097,0.024,0.211,2,44573.83,-0.0042
Nanchang,2014,0.032,0.622,699.45,36679635,0.098,0.017,0.172,55,51848.13,-0.0049
Jingdezhen,2014,0.045,0.514,319.03,7382137,0.088,0.008,0.118,4,41124.24,-0.0148
Pingxiang,2014,0.027,0.582,517.41,8649524,0.086,0.019,0.15,3,43352,-0.007
Jiujiang,2014,0.009,0.513,268.96,17799599,0.103,0.012,0.187,7,44404.28,-0.0041
Xinyu,2014,0.031,0.644,384.83,9002683,0.088,0.014,0.145,5,47471.8,-0.0011
Yingtan,2014,0.03,0.605,356.46,6069809,0.097,0.02,0.137,1,47283.17,-0.0058
Nantong,2014,0.011,0.826,727.68,56526900,0.105,0.034,0.218,8,63292.44,0.0003
Dandong,2014,0.024,0.422,156.62,10226035,0.056,0.008,0.13,3,32566.8,-0.0036
Changzhou,2014,0.012,0.621,843.18,49018700,0.101,0.05,0.157,9,67397.08,0.0034
Ulanqab,2014,0.012,0.202,50.82,8737258,0.078,0.005,0.119,3,50100.45,-0.0148
Erdos,2014,0.038,0.508,17.98,40554873,0.08,0.004,0.104,3,62651.2,-0.001
Tongliao,2014,0.036,0.292,45.88,18868000,0.086,0.005,0.136,3,46981.64,-0.003
Chifeng,2014,0.041,0.36,51.74,17783716,0.079,0.005,0.199,4,54378.79,-0.0113
Baotou,2014,0.035,0.554,80.56,36363100,0.085,0.015,0.12,5,56250.91,-0.0025
Hohhot,2014,0.035,0.277,138.41,28940500,0.08,0.012,0.124,23,50468.91,-0.0025
Linfen,2014,0.027,0.349,211.58,12132401,0.046,0.005,0.147,4,39220.94,-0.0034
Jinzhong,2014,0.017,0.447,201.62,10413000,0.068,0.009,0.19,16,47246.92,-0.0048
Jincheng,2014,0.009,0.62,232.28,10358203,0.047,0.012,0.199,2,55749.83,-0.0003
Changzhi,2014,0.018,0.541,244.08,13311415,0.051,0.006,0.161,6,48061.23,-0.0098
Yangquan,2014,0.021,0.643,291.42,6166154,0.032,0.01,0.222,2,47006.73,-0.0093
Dezhou,2014,0.014,0.451,563.04,25960800,0.1,0.015,0.191,4,43203.24,-0.0016
Beijing,2014,0.005,0.212,812.5,213308300,0.073,0.063,0.164,89,103400.41,0.0051
Tianjin,2014,0.05,0.553,853.12,157269300,0.1,0.038,0.179,55,84833.06,0.0071
Shijiazhuang,2014,0.032,0.36,781.85,51702653,0.079,0.013,0.212,48,48272.09,-0.0079
Tangshan,2014,0.047,0.5,559.06,62253023,0.051,0.016,0.208,8,51214.1,-0.0008
Qinhuangdao,2014,0.044,0.363,378.17,12000219,0.05,0.009,0.169,13,52497.76,0.0001
Shenyang,2014,0.03,0.465,568.3,70987051,0.06,0.029,0.128,47,56589.59,0.001
Handan,2014,0.026,0.489,853.28,30800054,0.065,0.017,0.224,5,41422.93,0.0017
Baoding,2014,0.031,0.529,539.37,30352036,0.071,0.005,0.19,17,43046.73,-0.0028
Zhangjiakou,2014,0.044,0.297,127.07,13489726,0.052,0.005,0.156,5,39399.56,-0.0017
Chengde,2014,0.035,0.327,96.41,13425500,0.078,0.007,0.183,5,44512.74,-0.0012
Cangzhou,2014,0.025,0.37,547.47,31333822,0.08,0.009,0.198,7,48082.23,-0.0032
Taiyuan,2014,0.027,0.476,529.11,25310917,0.033,0.044,0.163,43,57770.59,-0.0096
Xingtai,2014,0.022,0.425,621.64,16469408,0.06,0.007,0.192,4,41194.73,-0.0036
Dalian,2014,0.024,0.52,472.63,76555761,0.058,0.044,0.106,30,63609.43,-0.0014
Anshan,2014,0.034,0.533,376.23,23858951,0.06,0.014,0.099,3,43038.43,-0.0031
Fushun,2014,0.032,0.554,192.84,12765826,0.058,0.012,0.073,5,45622.27,-0.0055
Qiqihar,2014,0.047,0.278,130.27,12093360,0.051,0.004,0.157,6,42193.25,-0.0062
Jixi,2014,0.057,0.386,81.49,5160088,0.01,0.006,0.18,1,40429.08,-0.0053
Hegang,2014,0.079,0.438,73.01,2594613,-0.097,0.007,0.157,1,39621.65,-0.0093
Shuangyashan,2014,0.031,0.38,65.87,4326831,-0.115,0.006,0.174,1,39115.59,-0.0076
Daqing,2014,0.039,0.516,130.07,40775057,0.045,0.005,0.2,7,67671.27,-0.0037
Yichun,2014,0.062,0.183,37.19,2560255,-0.094,0.004,0.086,1,27205.47,-0.0012
Jiamusi,2014,0.047,0.268,73.8,7659799,0.068,0.002,0.142,3,39518.42,-0.0138
Mudanjiang,2014,0.031,0.299,67.98,12640168,0.072,0.007,0.135,7,42278.83,-0.0073
Heihe,2014,0.016,0.122,24.98,4213621,0.08,0.006,0.121,1,33948.46,-0.0128
Suihua,2014,0.033,0.306,158.63,11902452,0.067,0.003,0.148,1,33575.68,-0.0094
Nanjing,2014,0.013,0.499,984.85,88207500,0.101,0.049,0.149,44,77286.26,0.0031
Wuxi,2014,0.012,0.667,1031.21,82053100,0.082,0.047,0.151,12,68025.97,0.0065
Xuzhou,2014,0.015,0.599,869.97,49639100,0.105,0.026,0.199,9,49778.92,-0.004
Suzhou,2014,0.005,0.758,763.64,137608900,0.083,0.058,0.156,21,66956.28,0.0059
Baicheng,2014,0.042,0.212,76.55,6861811,0.072,0.005,0.146,3,32129.86,-0.0028
Baishan,2014,0.032,0.407,72.13,6752889,0.067,0.011,0.149,1,39339.91,-0.006
Benxi,2014,0.057,0.519,180.75,11712452,0.063,0.016,0.114,8,41426.12,-0.0035
Jinzhou,2014,0.022,0.423,303.84,13639990,0.06,0.011,0.106,9,41447.63,-0.0059
Yingkou,2014,0.016,0.465,445.04,15460811,0.065,0.005,0.094,3,42198.7,-0.003
Fuxin,2014,0.035,0.482,184.46,6061578,0.039,0.003,0.115,2,41430.81,-0.0031
Liaoyang,2014,0.03,0.473,379.75,10146163,0.059,0.013,0.103,3,46444.44,-0.0039
Panjin,2014,0.018,0.4,317.93,13039536,0.061,0.01,0.08,2,39907.28,0.0007
Songyuan,2014,0.027,0.468,132.04,15962932,0.062,0.001,0.168,1,44895.71,-0.0071
Tieling,2014,0.037,0.443,232.61,8672909,0.015,0.014,0.128,5,39804.62,-0.0045
Huludao,2014,0.033,0.529,269.52,7215505,0.045,0.014,0.152,1,42282.78,-0.003
Changchun,2014,0.034,0.495,366.39,53424262,0.066,0.01,0.127,37,56976.99,-0.0032
Jilin,2014,0.033,0.481,154.32,23795605,0.06,0.017,0.15,8,45365.45,-0.003
Siping,2014,0.032,0.27,233.03,12103150,0.064,0.005,0.175,4,37870.26,-0.005
Liaoyuan,2014,0.037,0.569,236.96,6903093,0.066,0.008,0.152,1,39476.01,-0.0038
Tonghua,2014,0.015,0.576,142.32,10084958,0.067,0.023,0.14,1,39354,-0.0051
Chaoyang,2014,0.039,0.411,172.93,9935232,0.039,0.008,0.138,1,40510.94,-0.0041
Liaocheng,2014,0.033,0.449,681.36,25164000,0.094,0.013,0.182,3,42237.1,-0.0012
Suqian,2014,0.01,0.673,681.3,19306800,0.108,0.028,0.224,3,47393.07,-0.0035
Heze,2014,0.02,0.357,814.94,22221900,0.102,0.012,0.195,4,39416.86,-0.0011
Qujing,2014,0.011,0.59,223.65,16494046,0.04,0.006,0.227,3,41677.27,-0.0059
Kunming,2014,0.018,0.4,261.99,37129943,0.081,0.021,0.144,41,58153.4,0.0017
Tongren,2014,0.03,0.181,240.12,6477345,0.143,0.007,0.224,3,54567.64,0.0033
Bijie,2014,0.016,0.246,328.05,12667000,0.14,0.006,0.251,2,49288.72,0.0014
Anshun,2014,0.018,0.351,312.92,5200600,0.148,0.007,0.191,2,49195.59,-0.0054
Zunyi,2014,0.035,0.346,255.84,18743600,0.144,0.009,0.22,6,57154.97,-0.0032
Liupanshui,2014,0.037,0.546,331.19,10427300,0.141,0.006,0.198,2,53015.38,0.0086
Guiyang,2014,0.023,0.52,476.08,24972691,0.139,0.028,0.179,29,59330.47,0.0037
Ziyang,2014,0.047,0.505,637.25,11956020,0.1,0.01,0.185,1,41944.94,-0.0063
Bazhong,2014,0.027,0.553,311.64,4566596,0.09,0.003,0.182,1,42466.67,-0.0124
Ya'an,2014,0.033,0.313,104.47,4624143,0.11,0.011,0.044,2,44752.98,-0.01
Dazhou,2014,0.018,0.435,414.84,13478324,0.084,0.005,0.203,2,43388.09,-0.0118
Guang'an,2014,0.027,0.261,743.84,9196124,0.102,0.004,0.212,1,50404.75,-0.0124
Yibin,2014,0.036,0.508,417.67,14438115,0.08,0.011,0.205,2,48080,-0.0081
Meishan,2014,0.03,0.448,494.43,9448913,0.101,0.004,0.164,2,41155.58,-0.0082
Nanchong,2014,0.035,0.445,608.34,14320202,0.073,0.004,0.177,4,37539.06,-0.019
Leshan,2014,0.049,0.452,279.6,12075899,0.071,0.009,0.149,3,46600,-0.0067
Hechi,2014,0.007,0.271,125.42,6013922,0.081,0.009,0.21,2,40380.45,-0.0027
Laibin,2014,0.019,0.35,198.63,5512357,0.061,0.013,0.208,2,43505.77,-0.0141
Chongzuo,2014,0.018,0.258,143.2,6497236,0.083,0.011,0.205,5,39559.42,-0.009
Chongqing,2014,0.009,0.441,409.74,142626000,0.109,0.012,0.142,63,56851.31,-0.005
Chengdu,2014,0.03,0.444,998.88,100565926,0.089,0.019,0.137,56,63201.37,0.0089
Yuxi,2014,0.014,0.483,141.31,11847251,0.08,0.012,0.156,2,46213.24,-0.0045
Zigong,2014,0.038,0.479,753.3,10734046,0.076,0.022,0.158,3,50534.64,-0.0084
Luzhou,2014,0.021,0.571,415.89,12597311,0.11,0.009,0.195,5,47310.01,-0.0092
Deyang,2014,0.031,0.547,664.03,15156490,0.09,0.018,0.148,5,52930.07,-0.0063
Mianyang,2014,0.036,0.48,271.03,15798910,0.091,0.026,0.154,10,52164.25,-0.0081
Guangyuan,2014,0.05,0.289,190.14,5661920,0.092,0.007,0.175,2,48216.14,-0.0117
Suining,2014,0.105,0.501,714.33,8095540,0.097,0.005,0.174,1,43667.29,-0.0085
Neijiang,2014,0.027,0.596,791.01,11567723,0.089,0.005,0.193,3,41487.73,-0.0112
Panzhihua,2014,0.028,0.659,151.17,8708501,0.092,0.017,0.185,2,57634.81,-0.0144
Baise,2014,0.02,0.287,113.81,9179154,0.084,0.013,0.191,6,40986.36,-0.0086
Baoshan,2014,0.026,0.44,131.8,5009758,0.112,0.005,0.18,2,41310.44,-0.0044
Lijiang,2014,0.038,0.209,57.11,2618385,0.046,0.006,0.155,2,40187.62,-0.0074
Binzhou,2014,0.014,0.65,400.26,22767060,0.076,0.02,0.193,3,48475.47,-0.0004
Urumqi,2014,0.022,0.336,193.58,24614698,0.105,0.021,0.163,24,61617.39,-0.0063
Xining,2014,0.032,0.44,264.92,10657811,0.135,0.008,0.139,10,54914.08,-0.0072
Longnan,2014,0.009,0.232,101.74,2625279,0.09,0.003,0.175,1,39383.41,0
Dingxi,2014,0.015,0.334,153.69,2901643,0.092,0.006,0.18,1,40823.5,-0.008
Qingyang,2014,0.048,0.401,97.9,6688607,0.102,0.009,0.176,1,47917.57,-0.0027
Jiuquan,2014,0.023,0.455,5.73,6105496,0.078,0.011,0.176,1,49757.27,-0.0014
Pingliang,2014,0.026,0.445,209.2,3505533,0.08,0.004,0.21,1,49062.43,-0.0076
Zhangye,2014,0.137,0.311,30.93,3617771,0.081,0.007,0.162,1,39602.43,0.0009
Wuwei,2014,0.016,0.387,56.83,4059679,0.091,0.003,0.142,4,41062.33,0.0013
Tianshui,2014,0.029,0.312,255.31,5228228,0.089,0.006,0.218,4,40725.9,-0.0019
Baiyin,2014,0.026,0.486,84.09,4476423,0.088,0.007,0.193,1,46604.53,0.0022
Pu'er,2014,0.023,0.41,55.91,4769455,0.089,0.005,0.126,2,39277.16,-0.0193
Lincang,2014,0.025,0.369,100.69,4651215,0.112,0.003,0.17,1,42131.36,-0.0175
Xi'an,2014,0.033,0.391,807.46,54926400,0.099,0.017,0.136,63,54097.65,-0.0049
Tongchuan,2014,0.037,0.462,213.49,3253630,0.105,0.006,0.208,1,48385.18,-0.008
Baoji,2014,0.021,0.52,211.87,16429000,0.108,0.01,0.221,2,45333.83,-0.0029
Xianyang,2014,0.026,0.525,516.91,20773400,0.109,0.005,0.221,13,43170.67,-0.0032
Zhaotong,2014,0.043,0.233,264.87,6703372,0.053,0.003,0.18,1,44210.23,-0.0048
Weinan,2014,0.028,0.414,427.46,14237500,0.105,0.009,0.214,1,43375.39,-0.0105
Hanzhong,2014,0.026,0.387,140.78,9910500,0.116,0.006,0.209,3,46351.66,0.0007
Yulin,2014,0.015,0.43,85.79,29205800,0.09,0.012,0.221,2,59537.51,-0.0023
Ankang,2014,0.021,0.257,130.1,6894370,0.117,0.003,0.236,2,43912.71,-0.007
Shangluo,2014,0.022,0.442,130.49,5762670,0.11,0.005,0.243,2,39962.54,-0.0081
Yan'an,2014,0.017,0.46,63.27,13860940,0.062,0.008,0.184,2,57958.1,0.001
Yulin,2014,0.032,0.422,552.05,13417462,0.084,0.009,0.252,1,41303.55,-0.0121
Beihai,2014,0.022,0.398,507.34,8560135,0.125,0.025,0.186,5,44598.23,0.0008
Zhuzhou,2014,0.016,0.557,351.39,21610147,0.105,0.015,0.142,12,52133.61,0.0082
Changsha,2014,0.026,0.48,568.22,78248074,0.105,0.028,0.157,50,61846.65,0.0036
Xianning,2014,0.025,0.407,304.03,9642500,0.096,0.014,0.156,2,35781.92,-0.0089
Huanggang,2014,0.028,0.583,424.72,14591500,0.097,0.016,0.216,4,30235.33,-0.0072
Xiaogan,2014,0.015,0.584,590.03,13547200,0.097,0.014,0.174,2,35649.02,-0.0075
Jingmen,2014,0.014,0.554,242.09,13105900,0.099,0.016,0.141,1,35967.62,-0.0096
Ezhou,2014,0.008,0.68,691.22,6866400,0.097,0.008,0.159,1,34041.59,-0.0151
Xiangyang,2014,0.024,0.615,301.85,31292600,0.137,0.043,0.157,5,43470.05,-0.0159
Yichang,2014,0.006,0.556,189.91,31322100,0.098,0.015,0.12,5,39475.82,-0.0068
Shiyan,2014,0.024,0.503,146.52,12008200,0.095,0.014,0.137,7,39378.8,-0.0169
Huangshi,2014,0.026,0.626,578.53,12185600,0.091,0.012,0.155,3,37514.79,-0.0023
Wuhan,2014,0.024,0.514,965.47,100694800,0.097,0.048,0.123,80,60624.48,-0.0046
Zhumadian,2014,0.013,0.496,610.34,16912964,0.085,0.01,0.213,2,36362.75,0.001
Zhoukou,2014,0.027,0.489,1034.1,19920815,0.091,0.007,0.236,3,39490.77,-0.0045
Xinyang,2014,0.009,0.43,474.72,17573375,0.09,0.006,0.238,5,39808.98,-0.0048
Fangchenggang,2014,0.015,0.223,151.07,5889380,0.104,0.015,0.117,1,43451.71,-0.0024
Kaifeng,2014,0.031,0.53,885.62,14920564,0.095,0.011,0.187,5,35749.43,-0.0126
Pingdingshan,2014,0.027,0.589,706.83,16371717,0.073,0.012,0.197,5,44120.41,-0.0033
Anyang,2014,0.037,0.635,831.56,17918143,0.087,0.018,0.226,6,38875.77,-0.0024
Hebi,2014,0.018,0.702,764.85,6821975,0.101,0.011,0.216,3,37725.1,-0.0005
Xiangtan,2014,0.033,0.436,582.09,15705611,0.107,0.013,0.129,10,44108.84,-0.0142
Xinxiang,2014,0.035,0.645,727.59,19179974,0.093,0.014,0.224,10,37866.57,0.0015
Puyang,2014,0.021,0.639,1013.54,12536056,0.1,0.013,0.228,1,41746.92,-0.0026
Xuchang,2014,0.043,0.588,1003.9,20872312,0.093,0.019,0.23,4,41474.4,0.0003
Luohe,2014,0.017,0.615,990.6,9411601,0.091,0.008,0.194,3,38714.92,0.0014
Sanmenxia,2014,0.017,0.53,217.03,12400597,0.09,0.017,0.211,1,44357.84,-0.0022
Nanyang,2014,0.026,0.471,445.66,26755709,0.085,0.015,0.215,6,41172.08,0.0011
Shangqiu,2014,0.022,0.49,887.19,16976370,0.092,0.007,0.227,6,44168.41,0.0052
Jiaozuo,2014,0.035,0.578,907.93,18443139,0.088,0.022,0.188,7,39916.51,-0.006
Hengyang,2014,0.029,0.46,517.22,23965488,0.099,0.005,0.153,9,40341.63,0.0012
Yueyang,2014,0.027,0.453,379.11,26693384,0.093,0.011,0.159,5,41555.13,-0.0083
Shaoyang,2014,0.021,0.391,393.17,12616104,0.108,0.004,0.17,3,41274.3,-0.0066
Liuzhou,2014,0.023,0.555,203.23,22085074,0.085,0.016,0.174,6,51720.59,-0.0007
Nanning,2014,0.019,0.414,328.03,31482973,0.085,0.016,0.162,32,54330.28,0.0083
Yunfu,2014,0.013,0.498,377.93,6640048,0.103,0.207,0.014,1,44916.71,0.0005
Jieyang,2014,0.011,0.571,1324.73,17804442,0.107,0.003,0.287,2,43621.3,-0.0031
Chaozhou,2014,0.02,0.582,854.39,8502208,0.082,0.005,0.242,1,43097.91,-0.0027
Zhongshan,2014,0.005,0.778,874.78,28230069,0.08,0.049,0.275,4,53125.99,0.0046
Dongguan,2014,0.003,0.834,778.01,58813173,0.078,0.031,0.26,6,47599.51,0.0124
Qingyuan,2014,0.014,0.513,216.57,11977408,0.079,0.011,0.225,1,53624.03,0.0063
Yangjiang,2014,0.025,0.488,363.79,11685491,0.105,0.009,0.211,1,44751.57,-0.0175
Heyuan,2014,0.033,0.503,233.35,7689506,0.109,0.02,0.177,1,46077.27,-0.0134
Meizhou,2014,0.03,0.391,333.21,8858389,0.085,0.006,0.206,1,44859.3,0.0114
Huizhou,2014,0.009,0.711,307.17,30003674,0.1,0.053,0.228,3,53573.81,0.0152
Zhaoqing,2014,0.014,0.54,291.27,18450647,0.1,0.017,0.229,5,49050.79,-0.0015
Guilin,2014,0.027,0.393,189.03,18270531,0.08,0.015,0.172,9,46673.51,-0.0057
Zhanjiang,2014,0.039,0.389,617.6,22589897,0.1,0.005,0.264,3,45453.12,-0.0012
Changde,2014,0.025,0.442,321.87,25141545,0.106,0.006,0.141,5,42842.34,-0.0041
Maoming,2014,0.017,0.434,675.93,23490313,0.104,0.003,0.284,2,48095.23,-0.001
Zhangjiajie,2014,0.035,0.27,180.87,4100187,0.107,0.003,0.149,1,40375.05,-0.0175
Yiyang,2014,0.041,0.428,392.22,12531471,0.108,0.009,0.161,4,42552.13,-0.0138
Chenzhou,2014,0.037,0.421,268.24,18725768,0.109,0.013,0.183,2,40794.99,0.0118
Yongzhou,2014,0.033,0.342,283.44,13014528,0.099,0.006,0.183,3,39904.14,-0.001
Wuzhou,2014,0.034,0.412,270.31,10648152,0.062,0.013,0.201,2,36694.27,-0.0031
Guangzhou,2014,0.07,0.371,1133.2,167068719,0.076,0.039,0.16,80,74246.13,0.002
Loudi,2014,0.046,0.493,548.62,12108581,0.081,0.005,0.176,3,41296.16,-0.0055
Foshan,2014,0.007,0.745,1015.3,74415994,0.083,0.029,0.201,3,55678.43,0.002
Shantou,2014,0.027,0.596,2648.11,17165113,0.001,0.01,0.267,1,45938.13,-0.0002
Jiangmen,2014,0.04,0.613,413.88,20827636,0.078,0.022,0.231,3,48167.96,-0.0108
Shaoguan,2014,0.076,0.527,178.76,11134897,0.096,0.012,0.201,2,49063.34,-0.0122
Zhuhai,2014,0.01,0.634,639.33,18672129,0.104,0.045,0.178,10,62579.63,0.0109
Suzhou,2015,0.014,0.337,653.99,12358259,0.089,0.008,0.19,3,45658,-0.0005
Lishui,2015,0.014,0.238,153.78,11032922,0.064,0.02,0.187,2,77238,-0.0023
Hefei,2015,0.032,0.592,627.35,56602700,0.105,0.048,0.154,50,65806,0.0007
Wuhu,2015,0.018,0.547,638.9,24573234,0.103,0.091,0.147,8,57372,-0.0037
Bengbu,2015,0.056,0.461,631.83,12530550,0.102,0.046,0.187,5,51146,0.002
Huaibei,2015,0.038,0.673,791.68,7603904,0.044,0.01,0.169,3,51096,-0.0075
Taizhou,2015,0.011,0.687,634.36,35538533,0.064,0.037,0.216,4,57215,-0.0018
Huangshan,2015,0.018,0.305,152.92,5309000,0.061,0.023,0.099,2,55137,-0.0035
Chuzhou,2015,0.022,0.405,332.2,13056964,0.099,0.021,0.159,4,56336,-0.0072
Fuyang,2015,0.005,0.291,1030.84,12674505,0.095,0.009,0.192,5,48583,-0.0142
Maanshan,2015,0.03,0.555,565.57,13653044,0.079,0.033,0.16,6,60093,-0.0004
Jinhua,2015,0.007,0.667,436.85,34023399,0.078,0.035,0.218,2,66782,0.0016
Quzhou,2015,0.019,0.433,289.43,11461322,0.065,0.029,0.184,2,75447,-0.0017
Shaoxing,2015,0.015,0.813,535.09,44659653,0.071,0.05,0.222,9,58728,-0.0005
Huzhou,2015,0.014,0.656,453.61,20842666,0.083,0.031,0.195,3,61201,-0.002
Jiaxing,2015,0.017,0.656,891.44,35178068,0.07,0.039,0.209,6,67689,0.003
Wenzhou,2015,0.008,0.569,671.19,46180766,0.083,0.021,0.26,8,64412,-0.0054
Hangzhou,2015,0.007,0.522,436.25,100502079,0.102,0.058,0.185,39,77816,0.0069
Suqian,2015,0.009,0.665,687.47,21261900,0.1,0.021,0.202,3,52161,-0.0015
Taizhou,2015,0.008,0.771,877.83,36879000,0.102,0.026,0.16,3,57874,-0.0023
Zhenjiang,2015,0.011,0.611,708.33,35024800,0.096,0.035,0.185,5,63367,-0.0013
Yangzhou,2015,0.011,0.747,699.44,40168400,0.103,0.03,0.17,6,63891,-0.0024
Yancheng,2015,0.01,0.626,489.04,42125000,0.105,0.039,0.171,5,53445,-0.0041
Huai'an,2015,0.014,0.66,562.31,27450900,0.103,0.024,0.154,7,55232,-0.0007
Lianyungang,2015,0.014,0.479,697.31,21606400,0.108,0.026,0.175,4,56154,-0.0022
Zhoushan,2015,0.012,0.385,666.67,10928459,0.092,0.021,0.11,4,74717,-0.0043
Ningbo,2015,0.019,0.627,598,80036103,0.08,0.038,0.152,14,74989,0.0037
Jiujiang,2015,0.009,0.494,261.14,19026783,0.097,0.012,0.186,7,51065,-0.0028
Chizhou,2015,0.066,0.363,192.88,5447404,0.085,0.013,0.134,3,49733,-0.0009
Tai'an,2015,0.015,0.612,729.19,31583900,0.081,0.013,0.199,8,51835,-0.0033
Jining,2015,0.024,0.581,766.51,40131243,0.084,0.016,0.221,7,54077,-0.0009
Yantai,2015,0.026,0.548,471.41,64460800,0.084,0.029,0.191,10,59906,-0.0018
Dongying,2015,0.015,0.617,231.71,34506400,0.069,0.01,0.192,4,67466,0.0006
Zaozhuang,2015,0.022,0.597,893.95,20310028,0.071,0.005,0.195,3,49673,0.0005
Zibo,2015,0.022,0.672,720.87,41302400,0.071,0.026,0.222,8,56782,-0.0017
Qingdao,2015,0.018,0.552,694.03,93000700,0.081,0.023,0.191,20,69465,-0.0001
Jinan,2015,0.011,0.434,782.7,61002320,0.081,0.017,0.177,72,68997,0.0003
Shangrao,2015,0.034,0.434,339.61,16508064,0.095,0.012,0.202,3,50414,-0.0055
Fuzhou,2015,0.018,0.564,212.25,11051377,0.092,0.017,0.19,4,49522,-0.0152
Yichun,2015,0.021,0.518,319.78,16210204,0.095,0.021,0.195,4,45330,-0.0036
Ji'an,2015,0.019,0.469,208.88,13285198,0.092,0.021,0.213,2,48312,-0.0029
Yingtan,2015,0.025,0.615,356.74,6392614,0.085,0.023,0.141,2,57623,0.0031
Xinyu,2015,0.037,0.642,390.18,9467964,0.085,0.017,0.13,5,51639,-0.0011
Pingxiang,2015,0.028,0.559,516.84,9123871,0.089,0.021,0.143,3,48100,-0.001
Nanchang,2015,0.031,0.62,702.51,40000140,0.096,0.015,0.157,53,57730,-0.0047
Ningde,2015,0.014,0.485,259.44,14873590,0.086,0.006,0.204,2,56625,-0.0121
Longyan,2015,0.023,0.385,162.09,17384535,0.089,0.022,0.213,2,55430,-0.0053
Nanping,2015,0.026,0.345,121.77,13395148,0.091,0.008,0.182,4,56381,-0.0037
Zhangzhou,2015,0.013,0.591,389.75,27673767,0.11,0.013,0.176,7,56931,-0.0018
Quanzhou,2015,0.008,0.777,655.47,61377139,0.089,0.023,0.228,18,54044,-0.0047
Sanming,2015,0.015,0.384,123.67,17130478,0.085,0.019,0.207,3,59166,-0.0102
Putian,2015,0.007,0.712,832.73,16551618,0.105,0.015,0.281,2,52149,-0.0032
Fuzhou,2015,0.012,0.592,534.91,56180844,0.096,0.014,0.186,32,62478,-0.0013
Xuancheng,2015,0.019,0.389,227.4,9714569,0.082,0.032,0.15,1,56767,-0.0051
Bozhou,2015,0.027,0.317,745.22,9426090,0.091,0.01,0.162,2,47338,-0.0033
Nantong,2015,0.011,0.818,727.08,61483955,0.096,0.032,0.219,8,66535,0
Dalian,2015,0.044,0.484,472.4,77316363,0.042,0.02,0.12,30,69390,-0.0009
Changzhou,2015,0.012,0.604,848.58,52731500,0.092,0.047,0.163,10,70850,0.0049
Erdos,2015,0.026,0.307,18.1,42261300,0.077,0.006,0.095,4,73377,-0.0045
Tongliao,2015,0.028,0.288,53.5,18772700,0.078,0.005,0.148,3,53093,-0.0047
Chifeng,2015,0.04,0.337,51.43,18612749,0.081,0.004,0.191,4,55377,-0.0087
Wuhai,2015,0.023,0.604,263.63,5598322,0.075,0.018,0.114,1,55577,0.0029
Baotou,2015,0.036,0.533,80.67,37219300,0.081,0.014,0.127,5,59500,-0.0017
Hohhot,2015,0.036,0.279,139.07,30905200,0.083,0.007,0.137,24,53698,0.0011
Lvliang,2015,0.033,0.463,182.21,9558013,-0.047,0.004,0.218,1,52890,-0.0013
Linfen,2015,0.027,0.35,212.58,11611090,0.003,0.003,0.179,5,48051,-0.0027
Jinzhong,2015,0.02,0.428,201.32,10461155,0.064,0.008,0.216,16,51189,-0.0055
Jincheng,2015,0.011,0.622,232.36,10402416,0.03,0.013,0.207,1,54721,0.0002
Changzhi,2015,0.018,0.528,242.52,11953423,-0.029,0.007,0.19,6,49468,-0.0162
Yangquan,2015,0.022,0.639,288.84,5957009,0.011,0.006,0.212,2,46594,-0.0097
Datong,2015,0.072,0.517,222.91,10533703,0.09,0.003,0.193,1,58750,-0.0073
Hengshui,2015,0.043,0.35,512.76,12200080,0.076,0.003,0.162,2,47174,-0.0059
Langfang,2015,0.011,0.447,722.34,24738649,0.088,0.009,0.154,18,64724,0.0083
Cangzhou,2015,0.024,0.352,551.48,33206328,0.077,0.004,0.213,8,54779,-0.0053
Chengde,2015,0.035,0.298,96.73,13587278,0.055,0.005,0.195,4,49071,-0.0028
Zhangjiakou,2015,0.073,0.285,127.46,13635443,0.058,0.003,0.166,5,48892,-0.0047
Baoding,2015,0.033,0.536,541.81,30003400,0.07,0.004,0.215,17,50477,-0.0026
Handan,2015,0.028,0.466,870.29,31454319,0.068,0.008,0.195,5,46650,-0.0001
Qinhuangdao,2015,0.045,0.353,379.39,12504439,0.055,0.004,0.186,13,57451,-0.0005
Tangshan,2015,0.043,0.481,560.42,61030601,0.056,0.011,0.208,7,55565,-0.0048
Shijiazhuang,2015,0.051,0.35,788.14,54405988,0.075,0.013,0.2,49,54441,-0.0041
